time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
1999-11-28T01:10:05.380Z,0.579,126.159,33,4,mb,,,,1.23,us,usp0009j7p,2014-11-07T01:09:01.154Z,"138 km W of Ternate, Indonesia",earthquake,,,,2,reviewed,us,us
1999-11-28T00:53:42.050Z,0.581,126.205,33,5.6,mwc,,,,1.37,us,usp0009j7m,2022-04-29T18:12:43.344Z,"133 km W of Ternate, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-11-27T22:30:18.490Z,0.443,125.847,111.9,4.5,mb,,,,1.19,us,usp0009j78,2014-11-07T01:09:01.052Z,"141 km SE of Tondano, Indonesia",earthquake,,30.9,,3,reviewed,us,us
1999-11-27T14:05:33.790Z,-2.159,125.714,33,4.1,mb,,,,0.92,us,usp0009j6s,2014-11-07T01:09:01.015Z,"Pulau-Pulau Sula, Indonesia",earthquake,,,,4,reviewed,us,us
1999-11-26T20:56:07.860Z,-5.834,133.442,33,4.1,mb,,,,1.26,us,usp0009j5h,2014-11-07T01:09:00.811Z,"79 km ESE of Tual, Indonesia",earthquake,,,,2,reviewed,us,us
1999-11-26T02:41:04.710Z,0.076,123.605,139.4,4.7,mb,,,,1.09,us,usp0009j3r,2014-11-07T01:09:00.430Z,"79 km SE of Gorontalo, Indonesia",earthquake,,8.5,,11,reviewed,us,us
1999-11-26T01:10:51.650Z,-11.346,117.051,33,3.9,mb,,,,1.27,us,usp0009j3e,2014-11-07T01:09:00.403Z,"south of Sumbawa, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-25T20:15:33.390Z,-6.573,129.391,174.8,4.6,mb,,,,1.2,us,usp0009j30,2014-11-07T01:09:00.327Z,"Banda Sea",earthquake,,14.3,,4,reviewed,us,us
1999-11-25T08:19:56.110Z,1.329,125.444,95.7,4.4,mb,,,,1.1,us,usp0009j2a,2014-11-07T01:09:00.230Z,"55 km ESE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,15.9,,3,reviewed,us,us
1999-11-25T04:00:09.400Z,-0.944,121.487,33,5.7,mwc,,,,1.2,us,usp0009j21,2022-04-29T18:12:03.541Z,"95 km ENE of Poso, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-11-24T21:34:17.410Z,5.654,125.202,33,4.5,mb,,,,1.31,us,usp0009j1u,2014-11-07T01:09:00.162Z,"9 km SW of Burias, Philippines",earthquake,,,,12,reviewed,us,us
1999-11-24T21:01:58.070Z,-2.075,121.404,33,4.4,mb,,,,1.4,us,usp0009j1s,2014-11-07T01:09:00.150Z,"104 km SE of Poso, Indonesia",earthquake,,,,4,reviewed,us,us
1999-11-24T19:51:38.960Z,5.937,94.432,62.8,5,mb,,,,0.92,us,usp0009j1r,2014-11-07T01:09:00.140Z,"98 km W of Sabang, Indonesia",earthquake,,,,43,reviewed,us,us
1999-11-23T22:25:42.990Z,-6.752,105.473,33,4.1,mb,,,,1.02,us,usp0009j12,2014-11-07T01:08:59.802Z,"57 km SW of Labuan, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-21T23:02:04.360Z,-3.556,133.888,33,5,mb,,,,0.88,us,usp0009hyt,2014-11-07T01:08:59.526Z,"180 km W of Nabire, Indonesia",earthquake,,,,16,reviewed,us,us
1999-11-21T20:47:16.270Z,-1.267,88.946,10,4.8,mb,,,,0.85,us,usp0009hym,2014-11-07T01:08:59.508Z,"South Indian Ocean",earthquake,,,,6,reviewed,us,us
1999-11-21T15:48:03.610Z,-3.093,136.743,33,3.7,mb,,,,0.97,us,usp0009hyf,2014-11-07T01:08:59.494Z,"141 km ENE of Nabire, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-21T15:33:08.760Z,-9.044,115.449,92.1,3.7,mb,,,,1.49,us,usp0009hyd,2014-11-07T01:08:59.490Z,"35 km SE of Nusa Dua, Indonesia",earthquake,,12.1,,1,reviewed,us,us
1999-11-21T10:45:29.080Z,2.349,128.332,76.6,4.6,mb,,,,1.06,us,usp0009hy2,2014-11-07T01:08:59.417Z,"77 km NNE of Tobelo, Indonesia",earthquake,,18.6,,6,reviewed,us,us
1999-11-21T10:03:30.610Z,-6.317,128.081,316.6,4.1,mb,,,,0.64,us,usp0009hy0,2014-11-07T01:08:59.412Z,"271 km NNE of Lospalos, Timor Leste",earthquake,,14.9,,3,reviewed,us,us
1999-11-21T01:08:54.360Z,3.341,96.591,136.8,4.4,mb,,,,0.75,us,usp0009hx7,2014-11-07T01:08:59.286Z,"98 km NNE of Sinabang, Indonesia",earthquake,,32.9,,2,reviewed,us,us
1999-11-20T14:06:16.840Z,-9.284,120.197,10,3.6,mb,,,,1.03,us,usp0009hwd,2014-11-07T01:08:59.204Z,"41 km N of Waingapu, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-20T04:05:13.000Z,1.589,128.29,79.5,5.2,mwc,,,,1.11,us,usp0009hvn,2016-11-10T00:00:44.399Z,"34 km ESE of Tobelo, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-11-20T02:16:35.410Z,0.492,98.695,46.1,4.3,mb,,,,0.69,us,usp0009hvg,2014-11-07T01:08:59.136Z,"117 km SSW of Padangsidempuan, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-19T20:57:19.940Z,-8.209,119.175,33,3.7,mb,,,,1.32,us,usp0009hv6,2014-11-07T01:08:59.114Z,"54 km NW of Komodo, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-19T18:05:26.390Z,0.595,126.309,33,4.5,mb,,,,0.95,us,usp0009huw,2014-11-07T01:08:59.084Z,"121 km W of Ternate, Indonesia",earthquake,,,,7,reviewed,us,us
1999-11-19T15:26:41.900Z,0.376,122.041,155.1,4.9,mb,,,,1.16,us,usp0009huq,2014-11-07T01:08:59.072Z,"115 km W of Gorontalo, Indonesia",earthquake,,8,,14,reviewed,us,us
1999-11-19T12:20:36.450Z,4.946,126.743,33,4.5,mb,,,,1.04,us,usp0009huf,2014-11-07T01:08:59.011Z,"150 km ESE of Sarangani, Philippines",earthquake,,,,7,reviewed,us,us
1999-11-19T03:56:56.210Z,3.824,126.816,33,4.5,mb,,,,0.92,us,usp0009hu2,2014-11-07T01:08:58.923Z,"230 km SE of Sarangani, Philippines",earthquake,,,,7,reviewed,us,us
1999-11-18T20:57:13.570Z,-6.18,106.665,165.4,4.4,mb,,,,0.89,us,usp0009htu,2014-11-07T01:08:58.908Z,"3 km E of Tangerang, Indonesia",earthquake,,19.8,,4,reviewed,us,us
1999-11-18T18:40:20.840Z,-2.375,120.428,51.7,3.8,mb,,,,0.6,us,usp0009htq,2014-11-07T01:08:58.893Z,"72 km NNE of Palopo, Indonesia",earthquake,,13.4,,1,reviewed,us,us
1999-11-18T18:12:07.210Z,1.201,125.852,103.9,4.5,mb,,,,0.78,us,usp0009htj,2014-11-07T01:08:58.880Z,"102 km ESE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,21.7,,8,reviewed,us,us
1999-11-18T17:54:15.590Z,-2.263,120.731,33,4.5,mb,,,,1.42,us,usp0009hth,2014-11-07T01:08:58.877Z,"95 km S of Poso, Indonesia",earthquake,,,,8,reviewed,us,us
1999-11-18T14:27:42.820Z,0.523,126.066,33,6,mwc,,,,1.02,us,usp0009htd,2022-04-29T18:11:40.428Z,"149 km WSW of Ternate, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-11-18T03:42:33.100Z,-7.425,128.305,163,4.1,mb,,,,1.1,us,usp0009hsw,2014-11-07T01:08:58.788Z,"188 km NE of Lospalos, Timor Leste",earthquake,,13.7,,1,reviewed,us,us
1999-11-17T14:04:03.590Z,-6.38,130.586,49.9,4.3,mb,,,,0.95,us,usp0009hs9,2014-11-07T01:08:58.730Z,"253 km WSW of Tual, Indonesia",earthquake,,12.7,,5,reviewed,us,us
1999-11-17T10:10:33.700Z,-1.084,127.242,33,4.6,mb,,,,1.15,us,usp0009hs1,2014-11-07T01:08:58.689Z,"204 km S of Sofifi, Indonesia",earthquake,,,,8,reviewed,us,us
1999-11-17T09:44:10.060Z,-1.075,127.347,44.6,4.9,mb,,,,1.24,us,usp0009hrz,2014-11-07T01:08:58.684Z,"201 km S of Sofifi, Indonesia",earthquake,,10.7,,17,reviewed,us,us
1999-11-17T05:50:32.070Z,2.157,128.441,248.6,4.6,mb,,,,1.07,us,usp0009hrh,2014-11-07T01:08:58.631Z,"67 km NE of Tobelo, Indonesia",earthquake,,9.6,,12,reviewed,us,us
1999-11-16T20:37:30.560Z,-4.674,103.143,73.6,4.6,mb,,,,0.67,us,usp0009hqq,2014-11-07T01:08:58.504Z,"72 km S of Pagar Alam, Indonesia",earthquake,,7.7,,4,reviewed,us,us
1999-11-16T01:15:50.860Z,-8.585,125.036,33,4.7,mb,,,,1.36,us,usp0009hpk,2014-11-07T01:08:58.382Z,"18 km W of Maubara, Timor Leste",earthquake,,,,12,reviewed,us,us
1999-11-15T17:41:08.670Z,2.414,126.135,90.9,4.7,mb,,,,1.01,us,usp0009hp8,2014-11-07T01:08:58.347Z,"164 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,12.2,,15,reviewed,us,us
1999-11-15T06:19:15.620Z,-7.563,128.055,152.2,4.7,mb,,,,1.18,us,usp0009hnv,2014-11-07T01:08:58.314Z,"157 km NE of Lospalos, Timor Leste",earthquake,,20.2,,1,reviewed,us,us
1999-11-15T05:42:43.220Z,-1.339,88.976,10,7,mwc,,,,0.99,us,usp0009hnt,2022-04-29T18:11:24.011Z,"South Indian Ocean",earthquake,,,,,reviewed,us,hrv
1999-11-14T21:12:07.840Z,-5.378,141.081,33,4,mb,,,,0.98,us,usp0009hn6,2014-11-07T01:08:58.162Z,"85 km NNW of Kiunga, Papua New Guinea",earthquake,,,,3,reviewed,us,us
1999-11-14T10:42:14.820Z,6.147,126.383,33,4.2,mb,,,,0.84,us,usp0009hmd,2014-11-07T01:08:58.085Z,"32 km SE of Pondaguitan, Philippines",earthquake,,,,3,reviewed,us,us
1999-11-13T20:21:27.450Z,-7.208,129.25,33,4.8,mb,,,,0.91,us,usp0009hj9,2014-11-07T01:08:57.932Z,"287 km ENE of Lospalos, Timor Leste",earthquake,,,,8,reviewed,us,us
1999-11-13T17:03:24.500Z,-11.025,112.394,33,4.1,mb,,,,0.69,us,usp0009hhy,2014-11-07T01:08:57.874Z,"south of Java, Indonesia",earthquake,,,,3,reviewed,us,us
1999-11-13T16:04:36.940Z,-7.169,129.805,33,4.4,mb,,,,0.86,us,usp0009hhu,2014-11-07T01:08:57.866Z,"Kepulauan Babar, Indonesia",earthquake,,,,4,reviewed,us,us
1999-11-13T12:39:20.780Z,-3.1,130.611,33,4.2,mb,,,,1.12,us,usp0009hhn,2014-11-07T01:08:57.852Z,"189 km E of Amahai, Indonesia",earthquake,,,,4,reviewed,us,us
1999-11-13T09:57:00.800Z,-5.664,130.465,33,5.4,mwc,,,,1.06,us,usp0009hhd,2016-11-09T23:57:16.526Z,"253 km W of Tual, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-11-13T03:40:07.920Z,-3.267,134.039,33,4.2,mb,,,,1.44,us,usp0009hgv,2014-11-07T01:08:57.778Z,"162 km W of Nabire, Indonesia",earthquake,,,,2,reviewed,us,us
1999-11-13T01:22:25.130Z,-1.603,126.507,33,4.3,mb,,,,1.15,us,usp0009hgr,2014-11-07T01:08:57.772Z,"Pulau-Pulau Sula, Indonesia",earthquake,,,,5,reviewed,us,us
1999-11-12T12:48:19.900Z,-7.709,108.043,80.4,5,mb,,,,1.22,us,usp0009heh,2014-11-07T01:08:57.481Z,"40 km S of Singaparna, Indonesia",earthquake,,12.4,,14,reviewed,us,us
1999-11-12T11:44:20.330Z,-5.251,103.232,45.9,4.6,mb,,,,0.93,us,usp0009heg,2014-11-07T01:08:57.478Z,"135 km S of Pagar Alam, Indonesia",earthquake,,11.8,,3,reviewed,us,us
1999-11-12T08:42:09.560Z,-9.702,108.669,33,4.3,mb,,,,1.4,us,usp0009he6,2014-11-07T01:08:57.450Z,"237 km SSW of Kroya, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-12T02:43:06.220Z,-3.639,133.706,33,4.1,mb,,,,1.03,us,usp0009hdv,2014-11-07T01:08:57.218Z,"201 km W of Nabire, Indonesia",earthquake,,,,3,reviewed,us,us
1999-11-11T18:05:43.530Z,1.276,100.322,211,6.2,mwc,,,,0.85,us,usp0009hdf,2022-04-29T18:11:05.711Z,"106 km SSE of Rantauprapat, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-11-11T16:59:25.750Z,-11.111,119.78,33,3.6,mb,,,,0.13,us,usp0009hdc,2014-11-07T01:08:57.130Z,"169 km SSW of Waingapu, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-11T13:46:02.450Z,-11.527,118.131,33,4.4,mb,,,,0.98,us,usp0009hd1,2014-11-07T01:08:57.053Z,"south of Sumbawa, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-08T21:10:48.950Z,-7.485,127.439,135.9,4,mb,,,,1.08,us,usp0009h9j,2014-11-07T01:08:56.036Z,"124 km NNE of Lospalos, Timor Leste",earthquake,,29,,2,reviewed,us,us
1999-11-08T13:54:59.880Z,3.365,123.071,496.7,4,mb,,,,0.91,us,usp0009h92,2014-11-07T01:08:55.909Z,"287 km NW of Manado, Indonesia",earthquake,,8.8,,3,reviewed,us,us
1999-11-07T21:10:46.580Z,3.686,122.366,618.8,4.7,mb,,,,1.07,us,usp0009h86,2014-11-07T01:08:55.729Z,"259 km SE of Latung, Philippines",earthquake,,11.2,,5,reviewed,us,us
1999-11-07T13:29:17.100Z,-7.929,117.774,33,4.9,mb,,,,1.23,us,usp0009h7q,2014-11-07T01:08:55.644Z,"62 km NNE of Pototano, Indonesia",earthquake,,,,3,reviewed,us,us
1999-11-07T08:53:50.970Z,-1.414,123.65,69.7,4.5,mb,,,,1.25,us,usp0009h74,2014-11-07T01:08:55.551Z,"108 km ESE of Luwuk, Indonesia",earthquake,,12.1,,7,reviewed,us,us
1999-11-07T04:17:31.260Z,-9.083,108.084,33,3.8,mb,,,,1.28,us,usp0009h6u,2014-11-07T01:08:55.488Z,"188 km S of Kawalu, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-06T18:16:39.890Z,-11.697,115.977,33,4.7,mb,,,,1.05,us,usp0009h6d,2014-11-07T01:08:55.440Z,"south of Bali, Indonesia",earthquake,,,,2,reviewed,us,us
1999-11-06T14:35:00.290Z,-1.039,127.387,33,4.3,mb,,,,0.67,us,usp0009h63,2014-11-07T01:08:55.403Z,"197 km S of Sofifi, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-06T13:07:32.110Z,-2.722,138.383,33,4.3,mb,,,,0.96,us,usp0009h60,2014-11-07T01:08:55.394Z,"250 km W of Abepura, Indonesia",earthquake,,,,2,reviewed,us,us
1999-11-05T22:21:07.920Z,3.007,122.434,568.6,4.9,mb,,,,0.89,us,usp0009h51,2014-11-07T01:08:55.102Z,"281 km NNW of Gorontalo, Indonesia",earthquake,,6.6,,12,reviewed,us,us
1999-11-05T17:04:02.080Z,-11.294,114.305,33,5.1,mwc,,,,1.17,us,usp0009h4q,2016-11-09T23:53:59.168Z,"292 km SSW of Jimbaran, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-11-05T07:20:17.930Z,-6.924,130.882,33,4.7,mb,,,,0.86,us,usp0009h44,2014-11-07T01:08:54.916Z,"251 km SW of Tual, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-05T02:31:17.480Z,-3.215,145.464,33,4.7,mb,,,,1.35,us,usp0009h3v,2014-11-07T01:08:54.885Z,"181 km ENE of Angoram, Papua New Guinea",earthquake,,,,4,reviewed,us,us
1999-11-04T20:56:43.190Z,-10.471,116.463,51.4,4.2,mb,,,,1.3,us,usp0009h3g,2014-11-07T01:08:54.606Z,"196 km S of Praya, Indonesia",earthquake,,13.3,,3,reviewed,us,us
1999-11-04T14:24:27.530Z,-6.426,130.132,131.8,4.3,mb,,,,0.63,us,usp0009h32,2014-11-07T01:08:54.515Z,"Banda Sea",earthquake,,28.4,,4,reviewed,us,us
1999-11-04T06:53:51.300Z,1.377,126.372,33,4.4,mb,,,,1.04,us,usp0009h2k,2014-11-07T01:08:54.376Z,"129 km WNW of Ternate, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-04T06:31:55.100Z,5.661,126.357,79.1,5,mwc,,,,1.2,us,usp0009h2j,2016-11-09T23:53:20.040Z,"79 km SSE of Pondaguitan, Philippines",earthquake,,8.6,,,reviewed,us,hrv
1999-11-04T04:47:11.050Z,7.079,127.165,33,4.2,mb,,,,0.97,us,usp0009h2c,2014-11-07T01:08:54.289Z,"69 km ESE of Santiago, Philippines",earthquake,,,,3,reviewed,us,us
1999-11-04T02:31:42.050Z,4.711,94.023,33,4.3,mb,,,,1.05,us,usp0009h27,2014-11-07T01:08:54.262Z,"171 km WSW of Banda Aceh, Indonesia",earthquake,,,,4,reviewed,us,us
1999-11-03T20:13:10.490Z,-9.172,124.097,33,4.6,mb,,,,0.88,us,usp0009h1x,2014-11-07T01:08:53.904Z,"31 km W of Pante Makasar, Timor Leste",earthquake,,,,1,reviewed,us,us
1999-11-03T08:43:51.410Z,-0.59,135.624,33,5.3,mwc,,,,1.31,us,usp0009h12,2022-04-29T18:10:21.708Z,"76 km NW of Insrom, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-11-02T19:56:45.940Z,-1.131,137.111,33,4,mb,,,,0.66,us,usp0009gzz,2014-11-07T01:08:52.607Z,"114 km E of Biak, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-02T17:38:21.970Z,-0.376,132.704,33,4.6,mb,,,,0.88,us,usp0009gzv,2014-11-07T01:08:52.590Z,"160 km WNW of Manokwari, Indonesia",earthquake,,,,6,reviewed,us,us
1999-11-02T15:10:44.330Z,2.721,90.031,33,4.5,mb,,,,0.95,us,usp0009gzn,2014-11-07T01:08:52.554Z,"off the west coast of northern Sumatra",earthquake,,,,1,reviewed,us,us
1999-11-02T09:06:30.540Z,-3.094,134.817,33,3.7,mb,,,,1.15,us,usp0009gz6,2014-11-07T01:08:52.413Z,"81 km WNW of Nabire, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-02T05:58:33.720Z,5.433,126.743,65.4,4.9,mb,,,,0.99,us,usp0009gz3,2014-11-07T01:08:52.081Z,"120 km SSE of Pondaguitan, Philippines",earthquake,,6.8,,10,reviewed,us,us
1999-11-01T23:13:48.330Z,-7.662,127.495,166.3,5.2,mwc,,,,1.03,us,usp0009gyq,2016-11-09T23:52:07.855Z,"109 km NNE of Lospalos, Timor Leste",earthquake,,,,,reviewed,us,hrv
1999-11-01T20:43:48.380Z,-2.8,139.567,33,4.7,mb,,,,1.2,us,usp0009gym,2014-11-07T01:08:51.594Z,"120 km W of Abepura, Indonesia",earthquake,,,,5,reviewed,us,us
1999-11-01T03:56:45.760Z,-11.009,114.877,33,3.3,mb,,,,0.72,us,usp0009gxa,2014-11-07T01:08:49.573Z,"247 km S of Jimbaran, Indonesia",earthquake,,,,1,reviewed,us,us
1999-11-01T02:34:41.730Z,-9.995,114.212,33,4.3,mb,,,,1.41,us,usp0009gx7,2014-11-07T01:08:49.521Z,"169 km SW of Jimbaran, Indonesia",earthquake,,,,3,reviewed,us,us
1999-11-01T01:32:27.070Z,-9.909,114.031,33,4.5,mb,,,,1.29,us,usp0009gwx,2014-11-07T01:08:49.362Z,"166 km SSW of Muncar, Indonesia",earthquake,,,,3,reviewed,us,us
1999-10-31T19:44:34.760Z,7.311,126.756,76.3,4.8,mb,,,,1.08,us,usp0009gwg,2014-11-07T01:08:47.833Z,"20 km E of Santiago, Philippines",earthquake,,9,,17,reviewed,us,us
1999-10-31T05:33:42.210Z,2.664,128.547,222.9,4.5,mb,,,,0.96,us,usp0009gve,2014-11-07T01:08:47.654Z,"119 km NNE of Tobelo, Indonesia",earthquake,,11.2,,7,reviewed,us,us
1999-10-31T02:23:04.800Z,-8.29,115.2,27,3.7,ml,,,,,us,usp0009gv5,2014-11-07T01:08:47.634Z,"13 km E of Munduk, Indonesia",earthquake,,,,,reviewed,dja,dja
1999-10-30T22:14:47.130Z,-3.068,119.394,33,4,mb,,,,0.76,us,usp0009guv,2014-11-07T01:08:47.616Z,"40 km N of Polewali, Indonesia",earthquake,,,,2,reviewed,us,us
1999-10-30T19:06:58.250Z,1.563,127.338,33,4.2,mb,,,,1.06,us,usp0009gup,2014-11-07T01:08:47.588Z,"76 km WSW of Tobelo, Indonesia",earthquake,,,,4,reviewed,us,us
1999-10-30T18:55:24.650Z,-2.211,133.73,33,4.2,mb,,,,1.13,us,usp0009gum,2014-11-07T01:08:47.571Z,"153 km SSW of Manokwari, Indonesia",earthquake,,,,2,reviewed,us,us
1999-10-30T03:03:05.800Z,2.114,127.995,33,4.6,mb,,,,1.25,us,usp0009gt3,2014-11-07T01:08:47.201Z,"42 km N of Tobelo, Indonesia",earthquake,,,,2,reviewed,us,us
1999-10-28T20:03:22.060Z,5.122,123.915,487.9,4.5,mb,,,,0.99,us,usp0009grj,2014-11-07T01:08:47.033Z,"120 km SSW of Mabay, Philippines",earthquake,,4.6,,13,reviewed,us,us
1999-10-28T11:16:16.040Z,2.812,126.366,93,4.4,mb,,,,0.75,us,usp0009gqz,2014-11-07T01:08:46.994Z,"213 km NE of Laikit, Laikit II (Dimembe), Indonesia",earthquake,,10.6,,2,reviewed,us,us
1999-10-28T10:31:28.070Z,-2.736,134.316,33,4.4,mb,,,,0.93,us,usp0009gqv,2014-11-07T01:08:46.981Z,"148 km WNW of Nabire, Indonesia",earthquake,,,,7,reviewed,us,us
1999-10-28T00:08:28.510Z,3.668,126.595,56,4.8,mb,,,,1.14,us,usp0009gq4,2014-11-07T01:08:46.900Z,"229 km SSE of Sarangani, Philippines",earthquake,,23,,6,reviewed,us,us
1999-10-27T21:22:14.580Z,-7.433,128.042,115.2,4.3,mb,,,,1.12,us,usp0009gq1,2014-11-07T01:08:46.893Z,"166 km NE of Lospalos, Timor Leste",earthquake,,14,,5,reviewed,us,us
1999-10-26T23:56:07.010Z,1.17,126.251,33,4,mb,,,,0.13,us,usp0009gnt,2014-11-07T01:08:46.693Z,"132 km WNW of Ternate, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-26T18:53:04.210Z,4.992,94.145,33,4.4,mb,,,,1.55,us,usp0009gn6,2014-11-07T01:08:46.439Z,"145 km WSW of Banda Aceh, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-26T18:40:15.310Z,0.582,120.864,33,5.3,mb,,,,1.11,us,usp0009gn4,2014-11-07T01:08:46.417Z,"198 km NE of Palu, Indonesia",earthquake,,,,36,reviewed,us,us
1999-10-26T14:06:00.230Z,-8.692,106.331,33,3.9,mb,,,,1.16,us,usp0009gmx,2014-11-07T01:08:46.405Z,"190 km S of Pelabuhanratu, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-25T13:58:49.290Z,-7.115,129.583,94.4,4.3,mb,,,,0.9,us,usp0009gka,2014-11-07T01:08:46.228Z,"Kepulauan Babar, Indonesia",earthquake,,10.5,,6,reviewed,us,us
1999-10-25T13:58:02.510Z,-8.593,106.104,33,4.8,mb,,,,1.1,us,usp0009gk9,2014-11-07T01:08:46.226Z,"184 km SSW of Pelabuhanratu, Indonesia",earthquake,,,,2,reviewed,us,us
1999-10-25T12:03:23.810Z,-4.488,144.003,102.1,4.3,mb,,,,1.32,us,usp0009gk3,2014-11-07T01:08:46.210Z,"47 km S of Angoram, Papua New Guinea",earthquake,,8.5,,7,reviewed,us,us
1999-10-25T01:50:43.770Z,-2.15,134.136,33,4.8,mb,,,,1.31,us,usp0009gjd,2014-11-07T01:08:46.128Z,"142 km S of Manokwari, Indonesia",earthquake,,,,12,reviewed,us,us
1999-10-25T00:43:06.850Z,-2.119,134.192,33,5.5,mwc,,,,1.08,us,usp0009gjc,2022-04-29T18:09:16.340Z,"Near the north coast of Papua, Indonesia",earthquake,,,,,reviewed,us,hrv
1999-10-24T16:07:21.810Z,-3.141,127.872,33,4.1,mb,,,,1.29,us,usp0009ghw,2014-11-07T01:08:46.065Z,"70 km NNW of Ambon, Indonesia",earthquake,,,,3,reviewed,us,us
1999-10-24T14:01:59.060Z,-5.546,125.623,545.1,4.5,mb,,,,0.95,us,usp0009ghs,2014-11-07T01:08:46.057Z,"Banda Sea",earthquake,,12.5,,3,reviewed,us,us
1999-10-24T11:42:02.820Z,3.254,98.495,150.7,4.4,mb,,,,1.19,us,usp0009ghf,2014-11-07T01:08:45.961Z,"6 km NNW of Berastagi, Indonesia",earthquake,,,,7,reviewed,us,us
1999-10-24T09:28:44.340Z,-1.953,100.852,33,4.4,mb,,,,1.01,us,usp0009gha,2014-11-07T01:08:45.950Z,"61 km W of Sungai Penuh, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-23T19:00:19.230Z,-5.13,145.007,83.5,4.4,mb,,,,0.96,us,usp0009ggc,2014-11-07T01:08:45.817Z,"87 km W of Madang, Papua New Guinea",earthquake,,11.1,,3,reviewed,us,us
1999-10-23T18:18:55.350Z,3.999,96.055,45.5,4.4,mb,,,,1.11,us,usp0009gg8,2014-11-07T01:08:45.808Z,"17 km SSW of Meulaboh, Indonesia",earthquake,,,,5,reviewed,us,us
1999-10-23T10:49:49.920Z,2.855,127.037,42.4,4.4,mb,,,,0.95,us,usp0009gfn,2014-11-07T01:08:45.769Z,"164 km NW of Tobelo, Indonesia",earthquake,,12.9,,4,reviewed,us,us
1999-10-23T06:28:57.710Z,0.606,126.853,33,4.9,mb,,,,0.94,us,usp0009gfj,2014-11-07T01:08:45.762Z,"62 km WSW of Ternate, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-23T03:23:22.400Z,-3.053,127.938,76.7,3.9,mb,,,,1.39,us,usp0009gfa,2014-11-07T01:08:45.748Z,"76 km NNW of Ambon, Indonesia",earthquake,,26.2,,1,reviewed,us,us
1999-10-22T23:55:19.060Z,-2.407,140.218,33,3.2,mb,,,,1,us,usp0009gew,2014-11-07T01:08:45.659Z,"50 km WNW of Abepura, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-21T17:14:35.780Z,1.608,126.458,52.1,4.7,mb,,,,1.03,us,usp0009gch,2014-11-07T01:08:45.346Z,"137 km NW of Ternate, Indonesia",earthquake,,15,,8,reviewed,us,us
1999-10-21T11:30:35.950Z,-9.867,119.336,33,3.6,mb,,,,1.35,us,usp0009gc3,2014-11-07T01:08:45.306Z,"104 km WSW of Waingapu, Indonesia",earthquake,,,,1,reviewed,us,us
1999-10-21T03:47:01.480Z,5.895,125.87,157.8,4.7,mb,,,,1.07,us,usp0009gbe,2014-11-07T01:08:45.210Z,"23 km ESE of Mangili, Philippines",earthquake,,6.1,,7,reviewed,us,us
1999-10-20T23:58:52.530Z,5.512,123.705,526.2,5.1,mwc,,,,0.86,us,usp0009gay,2016-11-09T23:46:11.778Z,"93 km SW of Palimbang, Philippines",earthquake,,3,,,reviewed,us,hrv
1999-10-20T16:43:45.400Z,-9.092,117.746,111.8,4.7,mb,,,,1.39,us,usp0009gaf,2014-11-07T01:08:45.103Z,"75 km SSE of Sumbawa Besar, Indonesia",earthquake,,9.5,,6,reviewed,us,us
1999-10-20T11:22:49.850Z,-9.581,111.526,33,4.9,mb,,,,1.25,us,usp0009ga7,2014-11-07T01:08:45.071Z,"166 km SSW of Boyolangu, Indonesia",earthquake,,,,12,reviewed,us,us
1999-10-20T11:07:02.230Z,-9.874,111.507,33,4.7,mb,,,,1.42,us,usp0009ga5,2014-11-07T01:08:45.068Z,"198 km SSW of Boyolangu, Indonesia",earthquake,,,,1,reviewed,us,us
